tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	6296	0	live	ACSM3	SA, SAH	acyl-CoA synthetase medium chain family member 3	acyl-coenzyme A synthetase ACSM3, mitochondrial|SA (rat hypertension-associated) homolog|SA hypertension-associated homolog|butyrate--CoA ligase 3|butyryl-coenzyme A synthetase 3|middle-chain acyl-CoA synthetase 3|propionate--CoA ligase|protein SA homolog	16p12.3	16	NC_000016.10	20742440	20797811	plus	19	145505	
9606	Homo sapiens	6301	0	live	SARS1	NEDMAS, SARS, SERRS, SERS	seryl-tRNA synthetase 1	serine--tRNA ligase, cytoplasmic|serine tRNA ligase 1, cytoplasmic|seryl-tRNA synthetase, cytoplasmic|seryl-tRNA(Ser/Sec) synthetase	1p13.3	1	NC_000001.11	109213893	109238182	plus	13	607529	
9606	Homo sapiens	6302	0	live	TSPAN31	SAS	tetraspanin 31	tetraspanin-31|sarcoma-amplified sequence|transmembrane 4 protein|tspan-31	12q14.1	12	NC_000012.12	57745039	57750219	plus	7	181035	
9606	Homo sapiens	6323	0	live	SCN1A	DEE6, DEE6A, DEE6B, DRVT, EIEE6, FEB3, FEB3A, FHM3, GEFSP2, HBSCI, NAC1, Nav1.1, SCN1, SMEI	sodium voltage-gated channel alpha subunit 1	sodium channel protein type 1 subunit alpha|sodium channel protein type I subunit alpha|sodium channel protein, brain I alpha subunit|sodium channel voltage gated type 1 alpha subunit|sodium channel, voltage-gated, type I, alpha polypeptide|sodium channel, voltage-gated, type I, alpha subunit|voltage-gated sodium channel subunit alpha Nav1.1	2q24.3	2	NC_000002.12	165984641	166149161	minus	31	182389	
9606	Homo sapiens	6337	0	live	SCNN1A	BESC2, ENaCa, ENaCalpha, LIDLS3, SCNEA, SCNN1	sodium channel epithelial 1 subunit alpha	amiloride-sensitive sodium channel subunit alpha|alpha ENaC-2|alpha-ENaC|alpha-NaCH|amiloride-sensitive epithelial sodium channel alpha subunit|amiloride-sensitive sodium channel subunit alpha 2|epithelial Na(+) channel subunit alpha|nasal epithelial sodium channel alpha subunit|nonvoltage-gated sodium channel 1 subunit alpha|sodium channel epithelial 1 alpha subunit|sodium channel, non voltage gated 1 alpha subunit|sodium channel, non-voltage-gated 1 alpha|sodium channel, nonvoltage-gated 1 alpha	12p13.31	12	NC_000012.12	6346847	6377359	minus	14	600228	
9606	Homo sapiens	6340	0	live	SCNN1G	BESC3, ENaCg, ENaCgamma, LDLS2, PHA1, SCNEG	sodium channel epithelial 1 subunit gamma	amiloride-sensitive sodium channel subunit gamma|ENaC gamma subunit|amiloride-sensitive epithelial sodium channel gamma subunit|amiloride-sensitive sodium channel gamma-subunit|epithelial Na(+) channel subunit gamma|gamma-ENaC|gamma-NaCH|nonvoltage-gated sodium channel 1 subunit gamma|sodium channe epithelial 1 gamma subunit|sodium channel epithelial 1 gamma subunit|sodium channel, non-voltage-gated 1, gamma subunit|sodium channel, nonvoltage-gated 1, gamma	16p12.2	16	NC_000016.10	23182745	23216883	plus	13	600761	
9606	Homo sapiens	6347	0	live	CCL2	GDCF-2, HC11, HSMCR30, MCAF, MCP-1, MCP1, SCYA2, SMC-CF	C-C motif chemokine ligand 2	C-C motif chemokine 2|chemokine (C-C motif) ligand 2|monocyte chemoattractant protein-1|monocyte chemotactic and activating factor|monocyte chemotactic protein 1|monocyte secretory protein JE|small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)|small inducible cytokine subfamily A (Cys-Cys), member 2|small-inducible cytokine A2	17q12	17	NC_000017.11	34255285	34257203	plus	3	158105	
9606	Homo sapiens	6348	0	live	CCL3	G0S19-1, LD78ALPHA, MIP-1-alpha, MIP1A, SCYA3	C-C motif chemokine ligand 3	C-C motif chemokine 3|G0/G1 switch regulatory protein 19-1|PAT 464.1|SIS-beta|macrophage inflammatory protein 1-alpha|small inducible cytokine A3 (homologous to mouse Mip-1a)|tonsillar lymphocyte LD78 alpha protein	17q12	17	NC_000017.11	36088256	36090143	minus	2	182283	
9606	Homo sapiens	6351	0	live	CCL4	ACT2, AT744.1, G-26, HC21, LAG-1, LAG1, MIP-1-beta, MIP1B, MIP1B1, SCYA2, SCYA4	C-C motif chemokine ligand 4	C-C motif chemokine 4|G-26 T-lymphocyte-secreted protein|MIP-1-beta(1-69)|PAT 744|SIS-gamma|T-cell activation protein 2|chemokine (C-C motif) ligand 4|lymphocyte activation gene 1 protein|macrophage inflammatory protein 1-beta|secreted protein G-26|small inducible cytokine A4 (homologous to mouse Mip-1b)	17q12	17	NC_000017.11	36103827	36105614	plus	3	182284	
9606	Homo sapiens	6352	0	live	CCL5	D17S136E, RANTES, SCYA5, SIS-delta, SISd, TCP228, eoCP	C-C motif chemokine ligand 5	C-C motif chemokine 5|T-cell specific protein p288|beta-chemokine RANTES|chemokine (C-C motif) ligand 5|eosinophil chemotactic cytokine|regulated upon activation, normally T-expressed, and presumably secreted|small inducible cytokine subfamily A (Cys-Cys), member 5	17q12	17	NC_000017.11	35871491	35880360	minus	4	187011	
9606	Homo sapiens	6354	0	live	CCL7	FIC, MARC, MCP-3, MCP3, NC28, SCYA6, SCYA7	C-C motif chemokine ligand 7	C-C motif chemokine 7|chemokine (C-C motif) ligand 7|monocyte chemoattractant protein 3|monocyte chemotactic protein 3|small inducible cytokine A7 (monocyte chemotactic protein 3)|small-inducible cytokine A7	17q12	17	NC_000017.11	34270221	34272242	plus	3	158106	
9606	Homo sapiens	6355	0	live	CCL8	HC14, MCP-2, MCP2, SCYA10, SCYA8	C-C motif chemokine ligand 8	C-C motif chemokine 8|chemokine (C-C motif) ligand 8|monocyte chemoattractant protein 2|monocyte chemotactic protein 2|small inducible cytokine subfamily A (Cys-Cys), member 8 (monocyte chemotactic protein 2)|small-inducible cytokine A8	17q12	17	NC_000017.11	34319435	34321402	plus	3	602283	
9606	Homo sapiens	6356	0	live	CCL11	SCYA11	C-C motif chemokine ligand 11	eotaxin|chemokine (C-C motif) ligand 11|eosinophil chemotactic protein|eotaxin-1|small inducible cytokine subfamily A (Cys-Cys), member 11 (eotaxin)	17q12	17	NC_000017.11	34285742	34288334	plus	3	601156	
9606	Homo sapiens	6360	0	live	CCL16	CKb12, HCC-4, ILINCK, LCC-1, LEC, LMC, Mtn-1, NCC-4, NCC4, SCYA16, SCYL4	C-C motif chemokine ligand 16	C-C motif chemokine 16|IL-10-inducible chemokine|chemokine (C-C motif) ligand 16|chemokine LEC|liver CC chemokine-1|liver-expressed chemokine|lymphocyte and monocyte chemoattractant|monotactin-1|new CC chemokine 4|small inducible cytokine subfamily A (Cys-Cys), member 16|small-inducible cytokine A16	17q12	17	NC_000017.11	35976493	35983620	minus	5	601394	
9606	Homo sapiens	6361	0	live	CCL17	A-152E5.3, ABCD-2, SCYA17, TARC	C-C motif chemokine ligand 17	C-C motif chemokine 17|CC chemokine TARC|T cell-directed CC chemokine|chemokine (C-C motif) ligand 17|small inducible cytokine subfamily A (Cys-Cys), member 17|small-inducible cytokine A17|thymus and activation-regulated chemokine	16q21	16	NC_000016.10	57396076	57416063	plus	6	601520	
9606	Homo sapiens	6363	0	live	CCL19	CKb11, ELC, MIP-3b, MIP3B, SCYA19	C-C motif chemokine ligand 19	C-C motif chemokine 19|CC chemokine ligand 19|CK beta-11|EBI1-ligand chemokine|MIP-3-beta|beta chemokine exodus-3|chemokine (C-C motif) ligand 19|epstein-Barr virus-induced molecule 1 ligand chemokine|exodus-3|macrophage inflammatory protein 3-beta|small inducible cytokine subfamily A (Cys-Cys), member 19|small-inducible cytokine A19	9p13.3	9	NC_000009.12	34689570	34691276	minus	4	602227	
9606	Homo sapiens	6364	0	live	CCL20	CKb4, Exodus, LARC, MIP-3-alpha, MIP-3a, MIP3A, SCYA20, ST38	C-C motif chemokine ligand 20	C-C motif chemokine 20|CC chemokine LARC|beta chemokine exodus-1|chemokine (C-C motif) ligand 20|liver and activation-regulated chemokine|macrophage inflammatory protein 3 alpha|small inducible cytokine subfamily A (Cys-Cys), member 20|small-inducible cytokine A20	2q36.3	2	NC_000002.12	227813842	227817556	plus	4	601960	
9606	Homo sapiens	6366	0	live	CCL21	6Ckine, CKb9, ECL, SCYA21, SLC, TCA4	C-C motif chemokine ligand 21	C-C motif chemokine 21|Efficient Chemoattractant for Lymphocytes|beta chemokine exodus-2|chemokine (C-C motif) ligand 21|secondary lymphoid tissue chemokine|small inducible cytokine subfamily A (Cys-Cys), member 21	9p13.3	9	NC_000009.12	34709005	34710136	minus	4	602737	
9606	Homo sapiens	6373	0	live	CXCL11	H174, I-TAC, IP-9, IP9, SCYB11, SCYB9B, b-R1	C-X-C motif chemokine ligand 11	C-X-C motif chemokine 11|beta-R1|chemokine (C-X-C motif) ligand 11|interferon gamma-inducible protein 9|interferon-inducible T-cell alpha chemoattractant|small inducible cytokine B11|small inducible cytokine subfamily B (Cys-X-Cys), member 11|small inducible cytokine subfamily B (Cys-X-Cys), member 9B	4q21.1	4	NC_000004.12	76033682	76036070	minus	4	604852	
9606	Homo sapiens	6374	0	live	CXCL5	ENA-78, SCYB5	C-X-C motif chemokine ligand 5	C-X-C motif chemokine 5|chemokine (C-X-C motif) ligand 5|epithelial-derived neutrophil-activating protein 78|neutrophil-activating peptide ENA-78|neutrophil-activating protein 78|small inducible cytokine subfamily B (Cys-X-Cys), member 5 (epithelial-derived neutrophil-activating peptide 78)	4q13.3	4	NC_000004.12	73995642	73998677	minus	4	600324	
9606	Homo sapiens	6376	0	live	CX3CL1	ABCD-3, C3Xkine, CXC3, CXC3C, NTN, NTT, SCYD1, fractalkine, neurotactin	C-X3-C motif chemokine ligand 1	fractalkine|C-X3-C motif chemokine 1|CX3C membrane-anchored chemokine|chemokine (C-X3-C motif) ligand 1|small inducible cytokine subfamily D (Cys-X3-Cys), member 1 (fractalkine, neurotactin)|small inducible cytokine subfamily D (Cys-X3-Cys), member-1|small-inducible cytokine D1	16q21	16	NC_000016.10	57372490	57385044	plus	3	601880	
9606	Homo sapiens	6382	0	live	SDC1	CD138, SDC, SYND1, syndecan	syndecan 1	syndecan-1|CD138 antigen|heparan sulfate proteoglycan fibroblast growth factor receptor|syndecan proteoglycan 1	2p24.1	2	NC_000002.12	20200797	20225475	minus	9	186355	
9606	Homo sapiens	6383	0	live	SDC2	CD362, HSPG, HSPG1, SYND2	syndecan 2	syndecan-2|cell surface-associated heparan sulfate proteoglycan 1|fibroglycan|heparan sulfate proteoglycan 1, cell surface-associated|heparan sulfate proteoglycan core protein|syndecan proteoglycan 2	8q22.1	8	NC_000008.11	96493601	96611790	plus	9	142460	
9606	Homo sapiens	6387	0	live	CXCL12	IRH, PBSF, SCYB12, SDF1, TLSF, TPAR1	C-X-C motif chemokine ligand 12	stromal cell-derived factor 1|chemokine (C-X-C motif) ligand 12|intercrine reduced in hepatomas|pre-B cell growth-stimulating factor	10q11.21	10	NC_000010.11	44292088	44385097	minus	9	600835	
9606	Homo sapiens	6395	0	live	SEA		S13 erythroblastosis (avian) oncogene homolog	S13 erythroblastosis (avian) oncogene homolog|Oncogene SEA (S13 avian erythroblastosis)|S13 avian erythroblastosis oncogene homolog|S13 erythroblastosis oncogene homolog	11q13	11						165110	
9606	Homo sapiens	6401	0	live	SELE	CD62E, ELAM, ELAM1, ESEL, LECAM2	selectin E	E-selectin|CD62 antigen-like family member E|ELAM-1|endothelial adhesion molecule 1|endothelial leukocyte adhesion molecule 1|leukocyte endothelial cell adhesion molecule 2	1q24.2	1	NC_000001.11	169722640	169734079	minus	14	131210	
9606	Homo sapiens	6402	0	live	SELL	CD62L, LAM1, LECAM1, LEU8, LNHR, LSEL, LYAM1, PLNHR, TQ1	selectin L	L-selectin|CD62 antigen-like family member L|gp90-MEL|leukocyte surface antigen Leu-8|leukocyte-endothelial cell adhesion molecule 1|lymph node homing receptor|lymphocyte adhesion molecule 1|pln homing receptor	1q24.2	1	NC_000001.11	169690667	169711620	minus	9	153240	
9606	Homo sapiens	6403	0	live	SELP	CD62, CD62P, GMP140, GRMP, LECAM3, PADGEM, PSEL	selectin P	P-selectin|CD62 antigen-like family member P|GMP-140|granule membrane protein 140|granule membrane protein 140kDa|granulocyte membrane protein|leukocyte-endothelial cell adhesion molecule 3|platelet activation dependent granule-external membrane protein|platelet alpha-granule membrane protein|selectin P (granule membrane protein 140kDa, antigen CD62)	1q24.2	1	NC_000001.11	169588849	169630125	minus	18	173610	
9606	Homo sapiens	6404	0	live	SELPLG	CD162, CLA, PSGL-1, PSGL1	selectin P ligand	P-selectin glycoprotein ligand 1|cutaneous lymphocyte-associated associated antigen	12q24.11	12	NC_000012.12	108621895	108633894	minus	3	600738	
9606	Homo sapiens	6414	0	live	SELENOP	SELP, SEPP, SEPP1, SeP	selenoprotein P	selenoprotein P|selenoprotein P, plasma, 1	5p12	5	NC_000005.10	42799880	42811892	minus	7	601484	
9606	Homo sapiens	6439	0	live	SFTPB	PSP-B, SFTB3, SFTP3, SMDP1, SP-B	surfactant protein B	pulmonary surfactant-associated protein B|18 kDa pulmonary-surfactant protein|6 kDa protein|pulmonary surfactant-associated proteolipid SPL(Phe)	2p11.2	2	NC_000002.12	85657307	85668741	minus	14	178640	
9606	Homo sapiens	6440	0	live	SFTPC	BRICD6, PSP-C, SFTP2, SMDP2, SP-C, SP5	surfactant protein C	pulmonary surfactant-associated protein C|BRICHOS domain containing 6|pulmonary surfactant apoprotein-2 SP-C|pulmonary surfactant-associated proteolipid SPL(Val)	8p21.3	8	NC_000008.11	22157383	22164479	plus	9	178620	
9606	Homo sapiens	6441	0	live	SFTPD	COLEC7, PSP-D, SFTP4, SP-D	surfactant protein D	pulmonary surfactant-associated protein D|collectin-7|lung surfactant protein D|pulmonary surfactant apoprotein|surfactant-associated protein, pulmonary 4	10q22.3	10	NC_000010.11	79937740	79982236	minus	9	178635	
9606	Homo sapiens	6442	0	live	SGCA	50DAG, ADL, DAG2, DMDA2, LGMD2D, LGMDR3, SCARMD1, adhalin	sarcoglycan alpha	alpha-sarcoglycan|50 kDa dystrophin-associated glycoprotein|50kD DAG|alpha-SG|dystroglycan-2|limb girdle muscular dystrophy 2D|sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)	17q21.33	17	NC_000017.11	50165517	50175928	plus	10	600119	
9606	Homo sapiens	6476	0	live	SI		sucrase-isomaltase	sucrase-isomaltase, intestinal|Alpha-methylglucosidase|Oligo-1,6-glucosidase|alpha-glucosidase|oligosaccharide alpha-1,6-glucosidase	3q26.1	3	NC_000003.12	164978898	165078496	minus	48	609845	
9606	Homo sapiens	6491	0	live	STIL	MCPH7, SIL	STIL centriolar assembly protein	SCL-interrupting locus protein|SCL/TAL1 interrupting locus|TAL-1-interrupting locus protein	1p33	1	NC_000001.11	47250139	47314896	minus	22	181590	
9606	Homo sapiens	6497	0	live	SKI	SGS, SKV	SKI proto-oncogene	ski oncogene|proto-oncogene c-Ski|ski oncoprotein|v-ski avian sarcoma viral oncogene homolog	1p36.33-p36.32	1	NC_000001.11	2228319	2310213	plus	9	164780	
9606	Homo sapiens	6502	0	live	SKP2	FBL1, FBXL1, FLB1, p45	S-phase kinase associated protein 2	S-phase kinase-associated protein 2|CDK2/cyclin A-associated protein p45|F-box/LRR-repeat protein 1|S-phase kinase-associated protein 2, E3 ubiquitin protein ligase|p45skp2	5p13.2	5	NC_000005.10	36152067	36184319	plus	11	601436	
9606	Homo sapiens	6504	0	live	SLAMF1	CD150, CDw150, SLAM	signaling lymphocytic activation molecule family member 1	signaling lymphocytic activation molecule|IPO-3|SLAM family member 1	1q23.3	1	NC_000001.11	160608106	160647281	minus	8	603492	
9606	Homo sapiens	6510	0	live	SLC1A5	AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC	solute carrier family 1 member 5	neutral amino acid transporter B(0)|ATB(0)|RD114 virus receptor|RD114/simian type D retrovirus receptor|baboon M7 virus receptor|neutral amino acid transporter B|sodium-dependent neutral amino acid transporter type 2|solute carrier family 1 (neutral amino acid transporter), member 5	19q13.32	19	NC_000019.10	46774883	46788594	minus	10	109190	
9606	Homo sapiens	6513	0	live	SLC2A1	CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN	solute carrier family 2 member 1	solute carrier family 2, facilitated glucose transporter member 1|choreoathetosis/spasticity, episodic (paroxysmal choreoathetosis/spasticity)|glucose transporter type 1, erythrocyte/brain|hepG2 glucose transporter|human T-cell leukemia virus (I and II) receptor|receptor for HTLV-1 and HTLV-2|solute carrier family 2 (facilitated glucose transporter), member 1	1p34.2	1	NC_000001.11	42925353	42958868	minus	10	138140	
9606	Homo sapiens	6515	0	live	SLC2A3	GLUT3	solute carrier family 2 member 3	solute carrier family 2, facilitated glucose transporter member 3|GLUT-3|glucose transporter type 3, brain|solute carrier family 2 (facilitated glucose transporter), member 3	12p13.31	12	NC_000012.12	7919230	7936187	minus	10	138170	
9606	Homo sapiens	6521	0	live	SLC4A1	AE1, BND3, CD233, CHC, DI, EMPB3, EPB3, FR, RTA1A, SAO, SPH4, SW, WD, WD1, WR	solute carrier family 4 member 1 (Diego blood group)	band 3 anion transport protein|Diego blood group|Froese blood group|Swann blood group|Waldner blood group|Wright blood group|anion exchange protein 1|anion exchanger-1|band 3 anion exchanger|erythrocyte membrane protein band 3|erythroid anion exchange protein|solute carrier family 4 (anion exchanger), member 1 (Diego blood group)|solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)|solute carrier family 4, anion exchanger, number 1	17q21.31	17	NC_000017.11	44248390	44268161	minus	21	109270	
9606	Homo sapiens	6523	0	live	SLC5A1	D22S675, NAGT, SGLT1	solute carrier family 5 member 1	sodium/glucose cotransporter 1|Na+/glucose cotransporter 1|high affinity sodium-glucose cotransporter|solute carrier family 5 (sodium/glucose cotransporter), member 1	22q12.3	22	NC_000022.11	32043050	32113029	plus	16	182380	
9606	Homo sapiens	6524	0	live	SLC5A2	SGLT2	solute carrier family 5 member 2	sodium/glucose cotransporter 2|Na(+)/glucose cotransporter 2|low affinity sodium-glucose cotransporter|solute carrier family 5 (sodium/glucose cotransporter), member 2|solute carrier family 5 (sodium/glucose transporter), member 2	16p11.2	16	NC_000016.10	31482535	31490769	plus	14	182381	
9606	Homo sapiens	6541	0	live	SLC7A1	ATRC1, CAT-1, ERR, HCAT1, REC1L	solute carrier family 7 member 1	high affinity cationic amino acid transporter 1|CAT1|amino acid transporter, cationic 1|ecotropic retroviral leukemia receptor homolog|ecotropic retroviral receptor|ecotropic retrovirus receptor homolog|solute carrier family 7 (cationic amino acid transporter, y+ system), member 1|system Y+ basic amino acid transporter	13q12.3	13	NC_000013.11	29509410	29595688	minus	14	104615	
9606	Homo sapiens	6542	0	live	SLC7A2	ATRC2, CAT2, HCAT2	solute carrier family 7 member 2	cationic amino acid transporter 2|low affinity cationic amino acid transporter 2|solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	8p22	8	NC_000008.11	17494349	17570566	plus	17	601872	
9606	Homo sapiens	6545	0	live	SLC7A4	CAT-4, CAT4, HCAT3, VH	solute carrier family 7 member 4	cationic amino acid transporter 4|Ig heavy chain variable region|VH 3 family|solute carrier family 7 (cationic amino acid transporter, y+ system), member 4|solute carrier family 7 (orphan transporter), member 4	22q11.21	22	NC_000022.11	21028718	21032561	minus	5	603752	
9606	Homo sapiens	6548	0	live	SLC9A1	APNH, LIKNS, NHE-1, NHE1, PPP1R143	solute carrier family 9 member A1	sodium/hydrogen exchanger 1|Na(+)/H(+) exchanger 1|Na-Li countertransporter|protein phosphatase 1, regulatory subunit 143|solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)|solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1	1p36.11	1	NC_000001.11	27098809	27155125	minus	13	107310	
9606	Homo sapiens	6549	0	live	SLC9A2	NHE2	solute carrier family 9 member A2	sodium/hydrogen exchanger 2|Na(+)/H(+) exchanger 2|solute carrier family 9 (sodium/hydrogen exchanger), member 2|solute carrier family 9, subfamily A (NHE2, cation proton antiporter 2), member 2	2q12.1	2	NC_000002.12	102619553	102711355	plus	12	600530	
9606	Homo sapiens	6555	0	live	SLC10A2	ASBT, IBAT, ISBT, NTCP2, PBAM	solute carrier family 10 member 2	ileal sodium/bile acid cotransporter|Na(+)-dependent ileal bile acid transporter|ileal apical sodium-dependent bile acid transporter|ileal sodium-dependent bile acid transporter|sodium/taurocholate cotransporting polypeptide, ileal|solute carrier family 10 (sodium/bile acid cotransporter family), member 2|solute carrier family 10 (sodium/bile acid cotransporter), member 2	13q33.1	13	NC_000013.11	103043998	103066417	minus	6	601295	
